ds,y,ticker,name
2021-05-28,621.949951171875,ICICIBANK.NS,ICICI Bank
2021-05-31,641.0035400390625,ICICIBANK.NS,ICICI Bank
2021-06-01,628.7686767578125,ICICIBANK.NS,ICICI Bank
2021-06-02,627.0760498046875,ICICIBANK.NS,ICICI Bank
2021-06-03,628.9137573242188,ICICIBANK.NS,ICICI Bank
2021-06-04,621.6114501953125,ICICIBANK.NS,ICICI Bank
2021-06-07,626.9310302734375,ICICIBANK.NS,ICICI Bank
2021-06-08,621.3213500976562,ICICIBANK.NS,ICICI Bank
2021-06-09,615.2279663085938,ICICIBANK.NS,ICICI Bank
2021-06-10,619.386962890625,ICICIBANK.NS,ICICI Bank
2021-06-11,614.8411865234375,ICICIBANK.NS,ICICI Bank
2021-06-14,614.3092041015625,ICICIBANK.NS,ICICI Bank
2021-06-15,624.1260986328125,ICICIBANK.NS,ICICI Bank
2021-06-16,619.0966796875,ICICIBANK.NS,ICICI Bank
2021-06-17,612.2297973632812,ICICIBANK.NS,ICICI Bank
2021-06-18,609.715087890625,ICICIBANK.NS,ICICI Bank
2021-06-21,610.5371704101562,ICICIBANK.NS,ICICI Bank
2021-06-22,610.1502685546875,ICICIBANK.NS,ICICI Bank
2021-06-23,604.2020874023438,ICICIBANK.NS,ICICI Bank
2021-06-24,613.2452392578125,ICICIBANK.NS,ICICI Bank
2021-06-25,627.7047119140625,ICICIBANK.NS,ICICI Bank
2021-06-28,628.9620971679688,ICICIBANK.NS,ICICI Bank
2021-06-29,619.0966796875,ICICIBANK.NS,ICICI Bank
2021-06-30,610.1986083984375,ICICIBANK.NS,ICICI Bank
2021-07-01,610.1502685546875,ICICIBANK.NS,ICICI Bank
2021-07-02,619.2418823242188,ICICIBANK.NS,ICICI Bank
2021-07-05,626.5924072265625,ICICIBANK.NS,ICICI Bank
2021-07-06,628.9620971679688,ICICIBANK.NS,ICICI Bank
2021-07-07,632.5407104492188,ICICIBANK.NS,ICICI Bank
2021-07-08,620.837646484375,ICICIBANK.NS,ICICI Bank
2021-07-09,617.5975952148438,ICICIBANK.NS,ICICI Bank
2021-07-12,625.044921875,ICICIBANK.NS,ICICI Bank
2021-07-13,643.13134765625,ICICIBANK.NS,ICICI Bank
2021-07-14,642.5509643554688,ICICIBANK.NS,ICICI Bank
2021-07-15,645.5493774414062,ICICIBANK.NS,ICICI Bank
2021-07-16,638.6339721679688,ICICIBANK.NS,ICICI Bank
2021-07-19,634.3782958984375,ICICIBANK.NS,ICICI Bank
2021-07-20,620.837646484375,ICICIBANK.NS,ICICI Bank
2021-07-22,634.4266967773438,ICICIBANK.NS,ICICI Bank
2021-07-23,654.447509765625,ICICIBANK.NS,ICICI Bank
2021-07-26,654.5441284179688,ICICIBANK.NS,ICICI Bank
2021-07-27,655.2212524414062,ICICIBANK.NS,ICICI Bank
2021-07-28,662.5718383789062,ICICIBANK.NS,ICICI Bank
2021-07-29,666.8884887695312,ICICIBANK.NS,ICICI Bank
2021-07-30,662.038330078125,ICICIBANK.NS,ICICI Bank
2021-08-02,660.9713134765625,ICICIBANK.NS,ICICI Bank
2021-08-03,669.7015380859375,ICICIBANK.NS,ICICI Bank
2021-08-04,693.2244873046875,ICICIBANK.NS,ICICI Bank
2021-08-05,681.3902587890625,ICICIBANK.NS,ICICI Bank
2021-08-06,676.7341918945312,ICICIBANK.NS,ICICI Bank
2021-08-09,681.7781982421875,ICICIBANK.NS,ICICI Bank
2021-08-10,679.8867797851562,ICICIBANK.NS,ICICI Bank
2021-08-11,672.757080078125,ICICIBANK.NS,ICICI Bank
2021-08-12,680.3231811523438,ICICIBANK.NS,ICICI Bank
2021-08-13,683.6697387695312,ICICIBANK.NS,ICICI Bank
2021-08-16,681.5842895507812,ICICIBANK.NS,ICICI Bank
2021-08-17,680.177734375,ICICIBANK.NS,ICICI Bank
2021-08-18,667.6643676757812,ICICIBANK.NS,ICICI Bank
2021-08-20,660.2922973632812,ICICIBANK.NS,ICICI Bank
2021-08-23,662.2322998046875,ICICIBANK.NS,ICICI Bank
2021-08-24,673.630126953125,ICICIBANK.NS,ICICI Bank
2021-08-25,670.3319702148438,ICICIBANK.NS,ICICI Bank
2021-08-26,677.849609375,ICICIBANK.NS,ICICI Bank
2021-08-27,678.7711181640625,ICICIBANK.NS,ICICI Bank
2021-08-30,692.2544555664062,ICICIBANK.NS,ICICI Bank
2021-08-31,697.4925537109375,ICICIBANK.NS,ICICI Bank
2021-09-01,698.317138671875,ICICIBANK.NS,ICICI Bank
2021-09-02,703.40966796875,ICICIBANK.NS,ICICI Bank
2021-09-03,702.5851440429688,ICICIBANK.NS,ICICI Bank
2021-09-06,699.5296020507812,ICICIBANK.NS,ICICI Bank
2021-09-07,695.406982421875,ICICIBANK.NS,ICICI Bank
2021-09-08,699.3355102539062,ICICIBANK.NS,ICICI Bank
2021-09-09,698.6565551757812,ICICIBANK.NS,ICICI Bank
2021-09-13,686.19189453125,ICICIBANK.NS,ICICI Bank
2021-09-14,686.2403564453125,ICICIBANK.NS,ICICI Bank
2021-09-15,692.9334106445312,ICICIBANK.NS,ICICI Bank
2021-09-16,705.398193359375,ICICIBANK.NS,ICICI Bank
2021-09-17,698.5596313476562,ICICIBANK.NS,ICICI Bank
2021-09-20,688.7138671875,ICICIBANK.NS,ICICI Bank
2021-09-21,690.5083618164062,ICICIBANK.NS,ICICI Bank
2021-09-22,682.2632446289062,ICICIBANK.NS,ICICI Bank
2021-09-23,695.5039672851562,ICICIBANK.NS,ICICI Bank
2021-09-24,701.275634765625,ICICIBANK.NS,ICICI Bank
2021-09-27,708.1141967773438,ICICIBANK.NS,ICICI Bank
2021-09-28,695.6495361328125,ICICIBANK.NS,ICICI Bank
2021-09-29,688.2288208007812,ICICIBANK.NS,ICICI Bank
2021-09-30,679.8381958007812,ICICIBANK.NS,ICICI Bank
2021-10-01,671.5929565429688,ICICIBANK.NS,ICICI Bank
2021-10-04,679.2076416015625,ICICIBANK.NS,ICICI Bank
2021-10-05,676.2005615234375,ICICIBANK.NS,ICICI Bank
2021-10-06,668.8284912109375,ICICIBANK.NS,ICICI Bank
2021-10-07,681.147705078125,ICICIBANK.NS,ICICI Bank
2021-10-08,682.311767578125,ICICIBANK.NS,ICICI Bank
2021-10-11,691.9149169921875,ICICIBANK.NS,ICICI Bank
2021-10-12,687.3558349609375,ICICIBANK.NS,ICICI Bank
2021-10-13,688.6653442382812,ICICIBANK.NS,ICICI Bank
2021-10-14,705.4952392578125,ICICIBANK.NS,ICICI Bank
2021-10-18,723.10107421875,ICICIBANK.NS,ICICI Bank
2021-10-19,725.0411376953125,ICICIBANK.NS,ICICI Bank
2021-10-20,723.4890747070312,ICICIBANK.NS,ICICI Bank
2021-10-21,732.8497314453125,ICICIBANK.NS,ICICI Bank
2021-10-22,736.5357666015625,ICICIBANK.NS,ICICI Bank
2021-10-25,816.4654541015625,ICICIBANK.NS,ICICI Bank
2021-10-26,804.5342407226562,ICICIBANK.NS,ICICI Bank
