ds,y,ticker,name
2021-08-24,1531.246337890625,INFY.NS,Infosys
2021-08-25,1544.326904296875,INFY.NS,Infosys
2021-08-26,1537.341796875,INFY.NS,Infosys
2021-08-27,1520.524169921875,INFY.NS,Infosys
2021-08-30,1510.9586181640625,INFY.NS,Infosys
2021-08-31,1518.4327392578125,INFY.NS,Infosys
2021-09-01,1492.895263671875,INFY.NS,Infosys
2021-09-02,1502.99462890625,INFY.NS,Infosys
2021-09-03,1513.27197265625,INFY.NS,Infosys
2021-09-06,1539.744384765625,INFY.NS,Infosys
2021-09-07,1518.611083984375,INFY.NS,Infosys
2021-09-08,1506.6873779296875,INFY.NS,Infosys
2021-09-09,1505.21923828125,INFY.NS,Infosys
2021-09-13,1505.486083984375,INFY.NS,Infosys
2021-09-14,1500.3697509765625,INFY.NS,Infosys
2021-09-15,1522.882080078125,INFY.NS,Infosys
2021-09-16,1514.69580078125,INFY.NS,Infosys
2021-09-17,1504.9522705078125,INFY.NS,Infosys
2021-09-20,1501.88232421875,INFY.NS,Infosys
2021-09-21,1529.11083984375,INFY.NS,Infosys
2021-09-22,1527.7315673828125,INFY.NS,Infosys
2021-09-23,1550.5556640625,INFY.NS,Infosys
2021-09-24,1569.5086669921875,INFY.NS,Infosys
2021-09-27,1531.513427734375,INFY.NS,Infosys
2021-09-28,1501.2149658203125,INFY.NS,Infosys
2021-09-29,1505.797607421875,INFY.NS,Infosys
2021-09-30,1490.626220703125,INFY.NS,Infosys
2021-10-01,1481.683349609375,INFY.NS,Infosys
2021-10-04,1493.7850341796875,INFY.NS,Infosys
2021-10-05,1506.287109375,INFY.NS,Infosys
2021-10-06,1489.1578369140625,INFY.NS,Infosys
2021-10-07,1504.685302734375,INFY.NS,Infosys
2021-10-08,1533.916015625,INFY.NS,Infosys
2021-10-11,1504.640869140625,INFY.NS,Infosys
2021-10-12,1499.4798583984375,INFY.NS,Infosys
2021-10-13,1520.8800048828125,INFY.NS,Infosys
2021-10-14,1526.70849609375,INFY.NS,Infosys
2021-10-18,1594.690673828125,INFY.NS,Infosys
2021-10-19,1621.38525390625,INFY.NS,Infosys
2021-10-20,1603.7667236328125,INFY.NS,Infosys
2021-10-21,1560.4324951171875,INFY.NS,Infosys
2021-10-22,1530.3121337890625,INFY.NS,Infosys
2021-10-25,1519.411865234375,INFY.NS,Infosys
2021-10-26,1529.421142578125,INFY.NS,Infosys
2021-10-27,1552.0882568359375,INFY.NS,Infosys
2021-10-28,1529.6009521484375,INFY.NS,Infosys
2021-10-29,1497.14892578125,INFY.NS,Infosys
2021-11-01,1526.1446533203125,INFY.NS,Infosys
2021-11-02,1524.2147216796875,INFY.NS,Infosys
2021-11-03,1528.343994140625,INFY.NS,Infosys
2021-11-04,1533.909912109375,INFY.NS,Infosys
2021-11-08,1559.7637939453125,INFY.NS,Infosys
2021-11-09,1564.252197265625,INFY.NS,Infosys
2021-11-10,1562.1427001953125,INFY.NS,Infosys
2021-11-11,1555.993408203125,INFY.NS,Infosys
2021-11-12,1598.0955810546875,INFY.NS,Infosys
2021-11-15,1604.3348388671875,INFY.NS,Infosys
2021-11-16,1608.9580078125,INFY.NS,Infosys
2021-11-17,1604.6041259765625,INFY.NS,Infosys
2021-11-18,1597.3778076171875,INFY.NS,Infosys
2021-11-22,1579.42333984375,INFY.NS,Infosys
2021-11-23,1559.22509765625,INFY.NS,Infosys
2021-11-24,1522.5089111328125,INFY.NS,Infosys
2021-11-25,1546.2086181640625,INFY.NS,Infosys
2021-11-26,1518.60400390625,INFY.NS,Infosys
2021-11-29,1522.8231201171875,INFY.NS,Infosys
2021-11-30,1537.455810546875,INFY.NS,Infosys
2021-12-01,1539.4755859375,INFY.NS,Infosys
2021-12-02,1569.4141845703125,INFY.NS,Infosys
2021-12-03,1558.0133056640625,INFY.NS,Infosys
2021-12-06,1521.880615234375,INFY.NS,Infosys
2021-12-07,1536.55810546875,INFY.NS,Infosys
2021-12-08,1573.9923095703125,INFY.NS,Infosys
2021-12-09,1583.05908203125,INFY.NS,Infosys
2021-12-10,1579.2890625,INFY.NS,Infosys
2021-12-13,1566.1824951171875,INFY.NS,Infosys
2021-12-14,1572.9151611328125,INFY.NS,Infosys
2021-12-15,1556.80126953125,INFY.NS,Infosys
2021-12-16,1590.37548828125,INFY.NS,Infosys
2021-12-17,1634.5875244140625,INFY.NS,Infosys
2021-12-20,1614.8829345703125,INFY.NS,Infosys
2021-12-21,1626.2838134765625,INFY.NS,Infosys
2021-12-22,1638.043701171875,INFY.NS,Infosys
2021-12-23,1667.578125,INFY.NS,Infosys
2021-12-24,1672.8746337890625,INFY.NS,Infosys
2021-12-27,1675.253662109375,INFY.NS,Infosys
2021-12-28,1694.868408203125,INFY.NS,Infosys
2021-12-29,1692.6693115234375,INFY.NS,Infosys
2021-12-30,1699.2222900390625,INFY.NS,Infosys
2021-12-31,1694.64404296875,INFY.NS,Infosys
2022-01-03,1704.2493896484375,INFY.NS,Infosys
2022-01-04,1704.8779296875,INFY.NS,Infosys
2022-01-05,1655.9530029296875,INFY.NS,Infosys
2022-01-06,1631.8494873046875,INFY.NS,Infosys
2022-01-07,1628.7076416015625,INFY.NS,Infosys
2022-01-10,1661.428955078125,INFY.NS,Infosys
2022-01-11,1665.7828369140625,INFY.NS,Infosys
2022-01-12,1685.3975830078125,INFY.NS,Infosys
2022-01-13,1702.768310546875,INFY.NS,Infosys
2022-01-14,1731.988525390625,INFY.NS,Infosys
2022-01-17,1741.100341796875,INFY.NS,Infosys
2022-01-18,1724.2684326171875,INFY.NS,Infosys
2022-01-19,1676.0616455078125,INFY.NS,Infosys
2022-01-20,1637.1458740234375,INFY.NS,Infosys
