ds,y,ticker,name
2021-11-01,974.634521484375,HCLTECH.NS,HCL Technologies
2021-11-02,959.431640625,HCLTECH.NS,HCL Technologies
2021-11-03,964.1031494140625,HCLTECH.NS,HCL Technologies
2021-11-04,969.6351928710938,HCLTECH.NS,HCL Technologies
2021-11-08,969.430419921875,HCLTECH.NS,HCL Technologies
2021-11-09,961.1936645507812,HCLTECH.NS,HCL Technologies
2021-11-10,958.2022094726562,HCLTECH.NS,HCL Technologies
2021-11-11,951.2769165039062,HCLTECH.NS,HCL Technologies
2021-11-12,960.824951171875,HCLTECH.NS,HCL Technologies
2021-11-15,959.595458984375,HCLTECH.NS,HCL Technologies
2021-11-16,953.4898071289062,HCLTECH.NS,HCL Technologies
2021-11-17,944.515380859375,HCLTECH.NS,HCL Technologies
2021-11-18,918.0841064453125,HCLTECH.NS,HCL Technologies
2021-11-22,909.8064575195312,HCLTECH.NS,HCL Technologies
2021-11-23,911.8553466796875,HCLTECH.NS,HCL Technologies
2021-11-24,917.4694213867188,HCLTECH.NS,HCL Technologies
2021-11-25,921.854248046875,HCLTECH.NS,HCL Technologies
2021-11-26,909.7655029296875,HCLTECH.NS,HCL Technologies
2021-11-29,928.6976318359375,HCLTECH.NS,HCL Technologies
2021-11-30,933.2052612304688,HCLTECH.NS,HCL Technologies
2021-12-01,947.9984741210938,HCLTECH.NS,HCL Technologies
2021-12-02,970.9465942382812,HCLTECH.NS,HCL Technologies
2021-12-03,960.0460205078125,HCLTECH.NS,HCL Technologies
2021-12-06,931.4841918945312,HCLTECH.NS,HCL Technologies
2021-12-07,942.220703125,HCLTECH.NS,HCL Technologies
2021-12-08,960.2100830078125,HCLTECH.NS,HCL Technologies
2021-12-09,957.7105712890625,HCLTECH.NS,HCL Technologies
2021-12-10,952.5061645507812,HCLTECH.NS,HCL Technologies
2021-12-13,949.9652709960938,HCLTECH.NS,HCL Technologies
2021-12-14,952.6290283203125,HCLTECH.NS,HCL Technologies
2021-12-15,941.60595703125,HCLTECH.NS,HCL Technologies
2021-12-16,950.498046875,HCLTECH.NS,HCL Technologies
2021-12-17,960.0460205078125,HCLTECH.NS,HCL Technologies
2021-12-20,950.6212158203125,HCLTECH.NS,HCL Technologies
2021-12-21,987.5841064453125,HCLTECH.NS,HCL Technologies
2021-12-22,1002.1722412109375,HCLTECH.NS,HCL Technologies
2021-12-23,1005.9833374023438,HCLTECH.NS,HCL Technologies
2021-12-24,1036.9219970703125,HCLTECH.NS,HCL Technologies
2021-12-27,1038.5611572265625,HCLTECH.NS,HCL Technologies
2021-12-28,1052.2479248046875,HCLTECH.NS,HCL Technologies
2021-12-29,1058.8046875,HCLTECH.NS,HCL Technologies
2021-12-30,1079.416748046875,HCLTECH.NS,HCL Technologies
2021-12-31,1081.0970458984375,HCLTECH.NS,HCL Technologies
2022-01-03,1086.875,HCLTECH.NS,HCL Technologies
2022-01-04,1092.85791015625,HCLTECH.NS,HCL Technologies
2022-01-05,1074.253662109375,HCLTECH.NS,HCL Technologies
2022-01-06,1053.0677490234375,HCLTECH.NS,HCL Technologies
2022-01-07,1057.6978759765625,HCLTECH.NS,HCL Technologies
2022-01-10,1055.68994140625,HCLTECH.NS,HCL Technologies
2022-01-11,1101.217529296875,HCLTECH.NS,HCL Technologies
2022-01-12,1108.183837890625,HCLTECH.NS,HCL Technologies
2022-01-13,1093.5135498046875,HCLTECH.NS,HCL Technologies
2022-01-14,1095.9312744140625,HCLTECH.NS,HCL Technologies
2022-01-17,1031.6358642578125,HCLTECH.NS,HCL Technologies
2022-01-18,999.672607421875,HCLTECH.NS,HCL Technologies
2022-01-19,982.830078125,HCLTECH.NS,HCL Technologies
2022-01-20,971.3838500976562,HCLTECH.NS,HCL Technologies
2022-01-21,965.26806640625,HCLTECH.NS,HCL Technologies
2022-01-24,929.6889038085938,HCLTECH.NS,HCL Technologies
2022-01-25,928.6968383789062,HCLTECH.NS,HCL Technologies
2022-01-27,890.720947265625,HCLTECH.NS,HCL Technologies
2022-01-28,892.9523315429688,HCLTECH.NS,HCL Technologies
2022-01-31,908.6139526367188,HCLTECH.NS,HCL Technologies
2022-02-01,936.2179565429688,HCLTECH.NS,HCL Technologies
2022-02-02,967.7473754882812,HCLTECH.NS,HCL Technologies
2022-02-03,956.0115356445312,HCLTECH.NS,HCL Technologies
2022-02-04,961.8379516601562,HCLTECH.NS,HCL Technologies
2022-02-07,956.50732421875,HCLTECH.NS,HCL Technologies
2022-02-08,960.30908203125,HCLTECH.NS,HCL Technologies
2022-02-09,975.9705200195312,HCLTECH.NS,HCL Technologies
2022-02-10,983.7807006835938,HCLTECH.NS,HCL Technologies
2022-02-11,961.7555541992188,HCLTECH.NS,HCL Technologies
2022-02-14,947.4990234375,HCLTECH.NS,HCL Technologies
2022-02-15,965.7639770507812,HCLTECH.NS,HCL Technologies
2022-02-16,965.14404296875,HCLTECH.NS,HCL Technologies
2022-02-17,961.2183227539062,HCLTECH.NS,HCL Technologies
2022-02-18,962.8298950195312,HCLTECH.NS,HCL Technologies
2022-02-21,962.6234130859375,HCLTECH.NS,HCL Technologies
2022-02-22,950.06103515625,HCLTECH.NS,HCL Technologies
2022-02-23,952.912353515625,HCLTECH.NS,HCL Technologies
2022-02-24,907.911376953125,HCLTECH.NS,HCL Technologies
2022-02-25,933.6555786132812,HCLTECH.NS,HCL Technologies
2022-02-28,931.3829345703125,HCLTECH.NS,HCL Technologies
2022-03-02,921.961181640625,HCLTECH.NS,HCL Technologies
2022-03-03,941.9204711914062,HCLTECH.NS,HCL Technologies
2022-03-04,940.88720703125,HCLTECH.NS,HCL Technologies
2022-03-07,953.9039916992188,HCLTECH.NS,HCL Technologies
2022-03-08,971.3427734375,HCLTECH.NS,HCL Technologies
2022-03-09,977.4584350585938,HCLTECH.NS,HCL Technologies
2022-03-10,985.268310546875,HCLTECH.NS,HCL Technologies
2022-03-11,986.3428344726562,HCLTECH.NS,HCL Technologies
2022-03-14,994.1114501953125,HCLTECH.NS,HCL Technologies
2022-03-15,972.6233520507812,HCLTECH.NS,HCL Technologies
2022-03-16,991.3427734375,HCLTECH.NS,HCL Technologies
2022-03-17,989.1940307617188,HCLTECH.NS,HCL Technologies
2022-03-21,965.3505249023438,HCLTECH.NS,HCL Technologies
2022-03-22,972.2515258789062,HCLTECH.NS,HCL Technologies
2022-03-23,975.8052978515625,HCLTECH.NS,HCL Technologies
2022-03-24,985.2272338867188,HCLTECH.NS,HCL Technologies
2022-03-25,974.6895751953125,HCLTECH.NS,HCL Technologies
2022-03-28,961.9619750976562,HCLTECH.NS,HCL Technologies
2022-03-29,965.0614013671875,HCLTECH.NS,HCL Technologies
2022-03-30,962.9951171875,HCLTECH.NS,HCL Technologies
2022-03-31,961.7966918945312,HCLTECH.NS,HCL Technologies
2022-04-01,966.6727905273438,HCLTECH.NS,HCL Technologies
2022-04-04,981.0532836914062,HCLTECH.NS,HCL Technologies
2022-04-05,987.9954223632812,HCLTECH.NS,HCL Technologies
2022-04-06,967.37548828125,HCLTECH.NS,HCL Technologies
2022-04-07,969.689453125,HCLTECH.NS,HCL Technologies
2022-04-08,963.1190795898438,HCLTECH.NS,HCL Technologies
2022-04-11,936.7962036132812,HCLTECH.NS,HCL Technologies
2022-04-12,934.8540649414062,HCLTECH.NS,HCL Technologies
2022-04-13,929.853759765625,HCLTECH.NS,HCL Technologies
2022-04-18,910.55615234375,HCLTECH.NS,HCL Technologies
2022-04-19,884.5225219726562,HCLTECH.NS,HCL Technologies
2022-04-20,900.3493041992188,HCLTECH.NS,HCL Technologies
2022-04-21,908.4486083984375,HCLTECH.NS,HCL Technologies
2022-04-22,910.8038330078125,HCLTECH.NS,HCL Technologies
2022-04-25,900.7211303710938,HCLTECH.NS,HCL Technologies
